@colour Calc,@drill Down,@Label,DEPENDENCY_NAME,DRILL_DOWN_FLAG,END_NODE_ID,FINAL_OBJECT,Null Highlight,OBJECT_NAME,PATH,Show PAth,START_NODE_ID,@Curve,@Sigmoid Curve,@X Axis,DEPENDENCY_TYPE,END_NODE_LEVEL,Range,START_NODE_LEVEL
Null,,,Node5.4,偽,-4,Node0,,Node4.2,0|-2|-3|-4|-4|-4,偽,-4,-4,0.148047198,46.25,0,6,-1.75,5
Null,Drill Down,,Node5.3,真,-5,Node0,,Node4.2,0|-2|-3|-4|-4|-5,偽,-4,-4.148047198,0.148047198,46.25,0,6,-1.75,5
Null,,,Node5.2,偽,-5,Node0,,Node4.1,0|-2|-3|-5|-5|-5,偽,-5,-5,0.148047198,46.25,0,6,-1.75,5
Null,Drill Down,,Node5.1,真,-6,Node0,,Node4.1,0|-2|-3|-5|-5|-6,偽,-5,-5.148047198,0.148047198,46.25,0,6,-1.75,5
Null,Drill Down,,Node4.4,真,-2,Node0,,Node3.4,0|-2|-3|-2|-2,偽,-2,-2,0.148047198,34.25,0,5,-1.75,4
Null,Drill Down,,Node4.3,真,-3,Node0,,Node3.3,0|-2|-3|-3|-3,偽,-3,-3,0.148047198,34.25,0,5,-1.75,4
Null,Drill Down,,Node4.2,真,-4,Node0,,Node3.2,0|-2|-3|-4|-4,偽,-4,-4,0.148047198,34.25,0,5,-1.75,4
Null,Drill Down,,Node4.1,真,-5,Node0,,Node3.1,0|-2|-3|-5|-5,偽,-5,-5,0.148047198,34.25,0,5,-1.75,4
Null,,,Node3.5,偽,-1,Node0,,Node2.1,0|-2|-3|-1,偽,-3,-2.703905604,0.148047198,22.25,0,4,-1.75,3
Null,Drill Down,,Node3.4,真,-2,Node0,,Node2.1,0|-2|-3|-2,偽,-3,-2.851952802,0.148047198,22.25,0,4,-1.75,3
Null,Drill Down,,Node3.3,真,-3,Node0,,Node2.1,0|-2|-3|-3,偽,-3,-3,0.148047198,22.25,0,4,-1.75,3
Null,Drill Down,,Node3.2,真,-4,Node0,,Node2.1,0|-2|-3|-4,偽,-3,-3.148047198,0.148047198,22.25,0,4,-1.75,3
Null,Drill Down,,Node3.1,真,-5,Node0,,Node2.1,0|-2|-3|-5,偽,-3,-3.296094396,0.148047198,22.25,0,4,-1.75,3
Null,,,Node2.2,偽,-2,Node0,,Node1.1,0|-2|-2,偽,-2,-2,0.148047198,10.25,0,3,-1.75,2
Null,Drill Down,,Node2.1,真,-3,Node0,,Node1.1,0|-2|-3,偽,-2,-2.148047198,0.148047198,10.25,0,3,-1.75,2
Null,,,Node1.5,偽,2,Node0,,Node0,0|2,真,0,0.296094396,0.148047198,-1.75,0,2,-1.75,1
Null,,,Node1.4,偽,1,Node0,,Node0,0|1,真,0,0.148047198,0.148047198,-1.75,0,2,-1.75,1
Null,,,Node1.3,偽,0,Node0,,Node0,0|0,真,0,0,0.148047198,-1.75,0,2,-1.75,1
Null,,,Node1.2,偽,-1,Node0,,Node0,0|-1,真,0,-0.148047198,0.148047198,-1.75,0,2,-1.75,1
Null,Drill Down,,Node1.1,真,-2,Node0,,Node0,0|-2,真,0,-0.296094396,0.148047198,-1.75,0,2,-1.75,1
Null,,,Node6.8,偽,-3,Node0,,Node5.7,0|-2|-3|-2|-2|-3|-3,偽,-3,-3,0.182425524,58.5,0,7,-1.5,6
Null,,,Node6.7,偽,-4,Node0,,Node5.7,0|-2|-3|-2|-2|-3|-4,偽,-3,-3.182425524,0.182425524,58.5,0,7,-1.5,6
Null,,,Node6.6,偽,-4,Node0,,Node5.5,0|-2|-3|-3|-3|-4|-4,偽,-4,-4,0.182425524,58.5,0,7,-1.5,6
Null,,,Node6.5,偽,-5,Node0,,Node5.5,0|-2|-3|-3|-3|-4|-5,偽,-4,-4.182425524,0.182425524,58.5,0,7,-1.5,6
Null,,,Node6.4,偽,-5,Node0,,Node5.3,0|-2|-3|-4|-4|-5|-5,偽,-5,-5,0.182425524,58.5,0,7,-1.5,6
Null,,,Node6.3,偽,-6,Node0,,Node5.3,0|-2|-3|-4|-4|-5|-6,偽,-5,-5.182425524,0.182425524,58.5,0,7,-1.5,6
Null,,,Node6.2,偽,-6,Node0,,Node5.1,0|-2|-3|-5|-5|-6|-6,偽,-6,-6,0.182425524,58.5,0,7,-1.5,6
Null,,,Node6.1,偽,-7,Node0,,Node5.1,0|-2|-3|-5|-5|-6|-7,偽,-6,-6.182425524,0.182425524,58.5,0,7,-1.5,6
Null,,,Node5.8,偽,-2,Node0,,Node4.4,0|-2|-3|-2|-2|-2,偽,-2,-2,0.182425524,46.5,0,6,-1.5,5
Null,Drill Down,,Node5.7,真,-3,Node0,,Node4.4,0|-2|-3|-2|-2|-3,偽,-2,-2.182425524,0.182425524,46.5,0,6,-1.5,5
Null,,,Node5.6,偽,-3,Node0,,Node4.3,0|-2|-3|-3|-3|-3,偽,-3,-3,0.182425524,46.5,0,6,-1.5,5
Null,Drill Down,,Node5.5,真,-4,Node0,,Node4.3,0|-2|-3|-3|-3|-4,偽,-3,-3.182425524,0.182425524,46.5,0,6,-1.5,5
Null,,,Node5.4,偽,-4,Node0,,Node4.2,0|-2|-3|-4|-4|-4,偽,-4,-4,0.182425524,46.5,0,6,-1.5,5
Null,Drill Down,,Node5.3,真,-5,Node0,,Node4.2,0|-2|-3|-4|-4|-5,偽,-4,-4.182425524,0.182425524,46.5,0,6,-1.5,5
Null,,,Node5.2,偽,-5,Node0,,Node4.1,0|-2|-3|-5|-5|-5,偽,-5,-5,0.182425524,46.5,0,6,-1.5,5
Null,Drill Down,,Node5.1,真,-6,Node0,,Node4.1,0|-2|-3|-5|-5|-6,偽,-5,-5.182425524,0.182425524,46.5,0,6,-1.5,5
Null,Drill Down,,Node4.4,真,-2,Node0,,Node3.4,0|-2|-3|-2|-2,偽,-2,-2,0.182425524,34.5,0,5,-1.5,4
Null,Drill Down,,Node4.3,真,-3,Node0,,Node3.3,0|-2|-3|-3|-3,偽,-3,-3,0.182425524,34.5,0,5,-1.5,4
Null,Drill Down,,Node4.2,真,-4,Node0,,Node3.2,0|-2|-3|-4|-4,偽,-4,-4,0.182425524,34.5,0,5,-1.5,4
Null,Drill Down,,Node4.1,真,-5,Node0,,Node3.1,0|-2|-3|-5|-5,偽,-5,-5,0.182425524,34.5,0,5,-1.5,4
Null,,,Node3.5,偽,-1,Node0,,Node2.1,0|-2|-3|-1,偽,-3,-2.635148952,0.182425524,22.5,0,4,-1.5,3
Null,Drill Down,,Node3.4,真,-2,Node0,,Node2.1,0|-2|-3|-2,偽,-3,-2.817574476,0.182425524,22.5,0,4,-1.5,3
Null,Drill Down,,Node3.3,真,-3,Node0,,Node2.1,0|-2|-3|-3,偽,-3,-3,0.182425524,22.5,0,4,-1.5,3
Null,Drill Down,,Node3.2,真,-4,Node0,,Node2.1,0|-2|-3|-4,偽,-3,-3.182425524,0.182425524,22.5,0,4,-1.5,3
Null,Drill Down,,Node3.1,真,-5,Node0,,Node2.1,0|-2|-3|-5,偽,-3,-3.364851048,0.182425524,22.5,0,4,-1.5,3
Null,,,Node2.2,偽,-2,Node0,,Node1.1,0|-2|-2,偽,-2,-2,0.182425524,10.5,0,3,-1.5,2
Null,Drill Down,,Node2.1,真,-3,Node0,,Node1.1,0|-2|-3,偽,-2,-2.182425524,0.182425524,10.5,0,3,-1.5,2
Null,,,Node1.5,偽,2,Node0,,Node0,0|2,真,0,0.364851048,0.182425524,-1.5,0,2,-1.5,1
Null,,,Node1.4,偽,1,Node0,,Node0,0|1,真,0,0.182425524,0.182425524,-1.5,0,2,-1.5,1
Null,,,Node1.3,偽,0,Node0,,Node0,0|0,真,0,0,0.182425524,-1.5,0,2,-1.5,1
Null,,,Node1.2,偽,-1,Node0,,Node0,0|-1,真,0,-0.182425524,0.182425524,-1.5,0,2,-1.5,1
Null,Drill Down,,Node1.1,真,-2,Node0,,Node0,0|-2,真,0,-0.364851048,0.182425524,-1.5,0,2,-1.5,1
Null,,,Node6.8,偽,-3,Node0,,Node5.7,0|-2|-3|-2|-2|-3|-3,偽,-3,-3,0.222700139,58.75,0,7,-1.25,6
Null,,,Node6.7,偽,-4,Node0,,Node5.7,0|-2|-3|-2|-2|-3|-4,偽,-3,-3.222700139,0.222700139,58.75,0,7,-1.25,6
Null,,,Node6.6,偽,-4,Node0,,Node5.5,0|-2|-3|-3|-3|-4|-4,偽,-4,-4,0.222700139,58.75,0,7,-1.25,6
Null,,,Node6.5,偽,-5,Node0,,Node5.5,0|-2|-3|-3|-3|-4|-5,偽,-4,-4.222700139,0.222700139,58.75,0,7,-1.25,6
Null,,,Node6.4,偽,-5,Node0,,Node5.3,0|-2|-3|-4|-4|-5|-5,偽,-5,-5,0.222700139,58.75,0,7,-1.25,6
Null,,,Node6.3,偽,-6,Node0,,Node5.3,0|-2|-3|-4|-4|-5|-6,偽,-5,-5.222700139,0.222700139,58.75,0,7,-1.25,6
Null,,,Node6.2,偽,-6,Node0,,Node5.1,0|-2|-3|-5|-5|-6|-6,偽,-6,-6,0.222700139,58.75,0,7,-1.25,6
Null,,,Node6.1,偽,-7,Node0,,Node5.1,0|-2|-3|-5|-5|-6|-7,偽,-6,-6.222700139,0.222700139,58.75,0,7,-1.25,6
Null,,,Node5.8,偽,-2,Node0,,Node4.4,0|-2|-3|-2|-2|-2,偽,-2,-2,0.222700139,46.75,0,6,-1.25,5
Null,Drill Down,,Node5.7,真,-3,Node0,,Node4.4,0|-2|-3|-2|-2|-3,偽,-2,-2.222700139,0.222700139,46.75,0,6,-1.25,5
Null,,,Node5.6,偽,-3,Node0,,Node4.3,0|-2|-3|-3|-3|-3,偽,-3,-3,0.222700139,46.75,0,6,-1.25,5
Null,Drill Down,,Node5.5,真,-4,Node0,,Node4.3,0|-2|-3|-3|-3|-4,偽,-3,-3.222700139,0.222700139,46.75,0,6,-1.25,5
Null,,,Node5.4,偽,-4,Node0,,Node4.2,0|-2|-3|-4|-4|-4,偽,-4,-4,0.222700139,46.75,0,6,-1.25,5
Null,Drill Down,,Node5.3,真,-5,Node0,,Node4.2,0|-2|-3|-4|-4|-5,偽,-4,-4.222700139,0.222700139,46.75,0,6,-1.25,5
Null,,,Node5.2,偽,-5,Node0,,Node4.1,0|-2|-3|-5|-5|-5,偽,-5,-5,0.222700139,46.75,0,6,-1.25,5
Null,Drill Down,,Node5.1,真,-6,Node0,,Node4.1,0|-2|-3|-5|-5|-6,偽,-5,-5.222700139,0.222700139,46.75,0,6,-1.25,5
Null,Drill Down,,Node4.4,真,-2,Node0,,Node3.4,0|-2|-3|-2|-2,偽,-2,-2,0.222700139,34.75,0,5,-1.25,4
Null,Drill Down,,Node4.3,真,-3,Node0,,Node3.3,0|-2|-3|-3|-3,偽,-3,-3,0.222700139,34.75,0,5,-1.25,4
Null,Drill Down,,Node4.2,真,-4,Node0,,Node3.2,0|-2|-3|-4|-4,偽,-4,-4,0.222700139,34.75,0,5,-1.25,4
Null,Drill Down,,Node4.1,真,-5,Node0,,Node3.1,0|-2|-3|-5|-5,偽,-5,-5,0.222700139,34.75,0,5,-1.25,4
Null,,,Node3.5,偽,-1,Node0,,Node2.1,0|-2|-3|-1,偽,-3,-2.554599722,0.222700139,22.75,0,4,-1.25,3
Null,Drill Down,,Node3.4,真,-2,Node0,,Node2.1,0|-2|-3|-2,偽,-3,-2.777299861,0.222700139,22.75,0,4,-1.25,3
Null,Drill Down,,Node3.3,真,-3,Node0,,Node2.1,0|-2|-3|-3,偽,-3,-3,0.222700139,22.75,0,4,-1.25,3
Null,Drill Down,,Node3.2,真,-4,Node0,,Node2.1,0|-2|-3|-4,偽,-3,-3.222700139,0.222700139,22.75,0,4,-1.25,3
Null,Drill Down,,Node3.1,真,-5,Node0,,Node2.1,0|-2|-3|-5,偽,-3,-3.445400278,0.222700139,22.75,0,4,-1.25,3
Null,,,Node2.2,偽,-2,Node0,,Node1.1,0|-2|-2,偽,-2,-2,0.222700139,10.75,0,3,-1.25,2
Null,Drill Down,,Node2.1,真,-3,Node0,,Node1.1,0|-2|-3,偽,-2,-2.222700139,0.222700139,10.75,0,3,-1.25,2
Null,,,Node1.5,偽,2,Node0,,Node0,0|2,真,0,0.445400278,0.222700139,-1.25,0,2,-1.25,1
Null,,,Node1.4,偽,1,Node0,,Node0,0|1,真,0,0.222700139,0.222700139,-1.25,0,2,-1.25,1
Null,,,Node1.3,偽,0,Node0,,Node0,0|0,真,0,0,0.222700139,-1.25,0,2,-1.25,1
Null,,,Node1.2,偽,-1,Node0,,Node0,0|-1,真,0,-0.222700139,0.222700139,-1.25,0,2,-1.25,1
Null,Drill Down,,Node1.1,真,-2,Node0,,Node0,0|-2,真,0,-0.445400278,0.222700139,-1.25,0,2,-1.25,1
Null,,,Node6.8,偽,-3,Node0,,Node5.7,0|-2|-3|-2|-2|-3|-3,偽,-3,-3,0.268941421,59,0,7,-1,6
Null,,,Node6.7,偽,-4,Node0,,Node5.7,0|-2|-3|-2|-2|-3|-4,偽,-3,-3.268941421,0.268941421,59,0,7,-1,6
Null,,,Node6.6,偽,-4,Node0,,Node5.5,0|-2|-3|-3|-3|-4|-4,偽,-4,-4,0.268941421,59,0,7,-1,6
Null,,,Node6.5,偽,-5,Node0,,Node5.5,0|-2|-3|-3|-3|-4|-5,偽,-4,-4.268941421,0.268941421,59,0,7,-1,6
Null,,,Node6.4,偽,-5,Node0,,Node5.3,0|-2|-3|-4|-4|-5|-5,偽,-5,-5,0.268941421,59,0,7,-1,6
Null,,,Node6.3,偽,-6,Node0,,Node5.3,0|-2|-3|-4|-4|-5|-6,偽,-5,-5.268941421,0.268941421,59,0,7,-1,6
Null,,,Node6.2,偽,-6,Node0,,Node5.1,0|-2|-3|-5|-5|-6|-6,偽,-6,-6,0.268941421,59,0,7,-1,6
Null,,,Node6.1,偽,-7,Node0,,Node5.1,0|-2|-3|-5|-5|-6|-7,偽,-6,-6.268941421,0.268941421,59,0,7,-1,6
Null,,,Node5.8,偽,-2,Node0,,Node4.4,0|-2|-3|-2|-2|-2,偽,-2,-2,0.268941421,47,0,6,-1,5
Null,Drill Down,,Node5.7,真,-3,Node0,,Node4.4,0|-2|-3|-2|-2|-3,偽,-2,-2.268941421,0.268941421,47,0,6,-1,5
Null,,,Node5.6,偽,-3,Node0,,Node4.3,0|-2|-3|-3|-3|-3,偽,-3,-3,0.268941421,47,0,6,-1,5
Null,Drill Down,,Node5.5,真,-4,Node0,,Node4.3,0|-2|-3|-3|-3|-4,偽,-3,-3.268941421,0.268941421,47,0,6,-1,5
Null,,,Node5.4,偽,-4,Node0,,Node4.2,0|-2|-3|-4|-4|-4,偽,-4,-4,0.268941421,47,0,6,-1,5
Null,Drill Down,,Node5.3,真,-5,Node0,,Node4.2,0|-2|-3|-4|-4|-5,偽,-4,-4.268941421,0.268941421,47,0,6,-1,5
Null,,,Node5.2,偽,-5,Node0,,Node4.1,0|-2|-3|-5|-5|-5,偽,-5,-5,0.268941421,47,0,6,-1,5
Null,Drill Down,,Node5.1,真,-6,Node0,,Node4.1,0|-2|-3|-5|-5|-6,偽,-5,-5.268941421,0.268941421,47,0,6,-1,5
Null,Drill Down,,Node4.4,真,-2,Node0,,Node3.4,0|-2|-3|-2|-2,偽,-2,-2,0.268941421,35,0,5,-1,4
Null,Drill Down,,Node4.3,真,-3,Node0,,Node3.3,0|-2|-3|-3|-3,偽,-3,-3,0.268941421,35,0,5,-1,4
Null,Drill Down,,Node4.2,真,-4,Node0,,Node3.2,0|-2|-3|-4|-4,偽,-4,-4,0.268941421,35,0,5,-1,4
Null,Drill Down,,Node4.1,真,-5,Node0,,Node3.1,0|-2|-3|-5|-5,偽,-5,-5,0.268941421,35,0,5,-1,4
Null,,,Node3.5,偽,-1,Node0,,Node2.1,0|-2|-3|-1,偽,-3,-2.462117157,0.268941421,23,0,4,-1,3
Null,Drill Down,,Node3.4,真,-2,Node0,,Node2.1,0|-2|-3|-2,偽,-3,-2.731058579,0.268941421,23,0,4,-1,3
Null,Drill Down,,Node3.3,真,-3,Node0,,Node2.1,0|-2|-3|-3,偽,-3,-3,0.268941421,23,0,4,-1,3
Null,Drill Down,,Node3.2,真,-4,Node0,,Node2.1,0|-2|-3|-4,偽,-3,-3.268941421,0.268941421,23,0,4,-1,3
Null,Drill Down,,Node3.1,真,-5,Node0,,Node2.1,0|-2|-3|-5,偽,-3,-3.537882843,0.268941421,23,0,4,-1,3
Null,,,Node2.2,偽,-2,Node0,,Node1.1,0|-2|-2,偽,-2,-2,0.268941421,11,0,3,-1,2
Null,Drill Down,,Node2.1,真,-3,Node0,,Node1.1,0|-2|-3,偽,-2,-2.268941421,0.268941421,11,0,3,-1,2
Null,,,Node1.5,偽,2,Node0,,Node0,0|2,真,0,0.537882843,0.268941421,-1,0,2,-1,1
Null,,,Node1.4,偽,1,Node0,,Node0,0|1,真,0,0.268941421,0.268941421,-1,0,2,-1,1
Null,,,Node1.3,偽,0,Node0,,Node0,0|0,真,0,0,0.268941421,-1,0,2,-1,1
Null,,,Node1.2,偽,-1,Node0,,Node0,0|-1,真,0,-0.268941421,0.268941421,-1,0,2,-1,1
Null,Drill Down,,Node1.1,真,-2,Node0,,Node0,0|-2,真,0,-0.537882843,0.268941421,-1,0,2,-1,1
Null,,,Node6.8,偽,-3,Node0,,Node5.7,0|-2|-3|-2|-2|-3|-3,偽,-3,-3,0.320821301,59.25,0,7,-0.75,6
Null,,,Node6.7,偽,-4,Node0,,Node5.7,0|-2|-3|-2|-2|-3|-4,偽,-3,-3.320821301,0.320821301,59.25,0,7,-0.75,6
Null,,,Node6.6,偽,-4,Node0,,Node5.5,0|-2|-3|-3|-3|-4|-4,偽,-4,-4,0.320821301,59.25,0,7,-0.75,6
Null,,,Node6.5,偽,-5,Node0,,Node5.5,0|-2|-3|-3|-3|-4|-5,偽,-4,-4.320821301,0.320821301,59.25,0,7,-0.75,6
Null,,,Node6.4,偽,-5,Node0,,Node5.3,0|-2|-3|-4|-4|-5|-5,偽,-5,-5,0.320821301,59.25,0,7,-0.75,6
Null,,,Node6.3,偽,-6,Node0,,Node5.3,0|-2|-3|-4|-4|-5|-6,偽,-5,-5.320821301,0.320821301,59.25,0,7,-0.75,6
Null,,,Node6.2,偽,-6,Node0,,Node5.1,0|-2|-3|-5|-5|-6|-6,偽,-6,-6,0.320821301,59.25,0,7,-0.75,6
Null,,,Node6.1,偽,-7,Node0,,Node5.1,0|-2|-3|-5|-5|-6|-7,偽,-6,-6.320821301,0.320821301,59.25,0,7,-0.75,6
Null,,,Node5.8,偽,-2,Node0,,Node4.4,0|-2|-3|-2|-2|-2,偽,-2,-2,0.320821301,47.25,0,6,-0.75,5
Null,Drill Down,,Node5.7,真,-3,Node0,,Node4.4,0|-2|-3|-2|-2|-3,偽,-2,-2.320821301,0.320821301,47.25,0,6,-0.75,5
Null,,,Node5.6,偽,-3,Node0,,Node4.3,0|-2|-3|-3|-3|-3,偽,-3,-3,0.320821301,47.25,0,6,-0.75,5
Null,Drill Down,,Node5.5,真,-4,Node0,,Node4.3,0|-2|-3|-3|-3|-4,偽,-3,-3.320821301,0.320821301,47.25,0,6,-0.75,5
Null,,,Node5.4,偽,-4,Node0,,Node4.2,0|-2|-3|-4|-4|-4,偽,-4,-4,0.320821301,47.25,0,6,-0.75,5
Null,Drill Down,,Node5.3,真,-5,Node0,,Node4.2,0|-2|-3|-4|-4|-5,偽,-4,-4.320821301,0.320821301,47.25,0,6,-0.75,5
Null,,,Node5.2,偽,-5,Node0,,Node4.1,0|-2|-3|-5|-5|-5,偽,-5,-5,0.320821301,47.25,0,6,-0.75,5
Null,Drill Down,,Node5.1,真,-6,Node0,,Node4.1,0|-2|-3|-5|-5|-6,偽,-5,-5.320821301,0.320821301,47.25,0,6,-0.75,5
Null,Drill Down,,Node4.4,真,-2,Node0,,Node3.4,0|-2|-3|-2|-2,偽,-2,-2,0.320821301,35.25,0,5,-0.75,4
Null,Drill Down,,Node4.3,真,-3,Node0,,Node3.3,0|-2|-3|-3|-3,偽,-3,-3,0.320821301,35.25,0,5,-0.75,4
Null,Drill Down,,Node4.2,真,-4,Node0,,Node3.2,0|-2|-3|-4|-4,偽,-4,-4,0.320821301,35.25,0,5,-0.75,4
Null,Drill Down,,Node4.1,真,-5,Node0,,Node3.1,0|-2|-3|-5|-5,偽,-5,-5,0.320821301,35.25,0,5,-0.75,4
Null,,,Node3.5,偽,-1,Node0,,Node2.1,0|-2|-3|-1,偽,-3,-2.358357398,0.320821301,23.25,0,4,-0.75,3
Null,Drill Down,,Node3.4,真,-2,Node0,,Node2.1,0|-2|-3|-2,偽,-3,-2.679178699,0.320821301,23.25,0,4,-0.75,3
Null,Drill Down,,Node3.3,真,-3,Node0,,Node2.1,0|-2|-3|-3,偽,-3,-3,0.320821301,23.25,0,4,-0.75,3
Null,Drill Down,,Node3.2,真,-4,Node0,,Node2.1,0|-2|-3|-4,偽,-3,-3.320821301,0.320821301,23.25,0,4,-0.75,3
Null,Drill Down,,Node3.1,真,-5,Node0,,Node2.1,0|-2|-3|-5,偽,-3,-3.641642602,0.320821301,23.25,0,4,-0.75,3
Null,,,Node2.2,偽,-2,Node0,,Node1.1,0|-2|-2,偽,-2,-2,0.320821301,11.25,0,3,-0.75,2
Null,Drill Down,,Node2.1,真,-3,Node0,,Node1.1,0|-2|-3,偽,-2,-2.320821301,0.320821301,11.25,0,3,-0.75,2
Null,,,Node1.5,偽,2,Node0,,Node0,0|2,真,0,0.641642602,0.320821301,-0.75,0,2,-0.75,1
Null,,,Node1.4,偽,1,Node0,,Node0,0|1,真,0,0.320821301,0.320821301,-0.75,0,2,-0.75,1
Null,,,Node1.3,偽,0,Node0,,Node0,0|0,真,0,0,0.320821301,-0.75,0,2,-0.75,1
Null,,,Node1.2,偽,-1,Node0,,Node0,0|-1,真,0,-0.320821301,0.320821301,-0.75,0,2,-0.75,1
Null,Drill Down,,Node1.1,真,-2,Node0,,Node0,0|-2,真,0,-0.641642602,0.320821301,-0.75,0,2,-0.75,1
Null,,,Node6.8,偽,-3,Node0,,Node5.7,0|-2|-3|-2|-2|-3|-3,偽,-3,-3,0.377540669,59.5,0,7,-0.5,6
Null,,,Node6.7,偽,-4,Node0,,Node5.7,0|-2|-3|-2|-2|-3|-4,偽,-3,-3.377540669,0.377540669,59.5,0,7,-0.5,6
Null,,,Node6.6,偽,-4,Node0,,Node5.5,0|-2|-3|-3|-3|-4|-4,偽,-4,-4,0.377540669,59.5,0,7,-0.5,6
Null,,,Node6.5,偽,-5,Node0,,Node5.5,0|-2|-3|-3|-3|-4|-5,偽,-4,-4.377540669,0.377540669,59.5,0,7,-0.5,6
Null,,,Node6.4,偽,-5,Node0,,Node5.3,0|-2|-3|-4|-4|-5|-5,偽,-5,-5,0.377540669,59.5,0,7,-0.5,6
Null,,,Node6.3,偽,-6,Node0,,Node5.3,0|-2|-3|-4|-4|-5|-6,偽,-5,-5.377540669,0.377540669,59.5,0,7,-0.5,6
Null,,,Node6.2,偽,-6,Node0,,Node5.1,0|-2|-3|-5|-5|-6|-6,偽,-6,-6,0.377540669,59.5,0,7,-0.5,6
Null,,,Node6.1,偽,-7,Node0,,Node5.1,0|-2|-3|-5|-5|-6|-7,偽,-6,-6.377540669,0.377540669,59.5,0,7,-0.5,6
Null,,,Node5.8,偽,-2,Node0,,Node4.4,0|-2|-3|-2|-2|-2,偽,-2,-2,0.377540669,47.5,0,6,-0.5,5
Null,Drill Down,,Node5.7,真,-3,Node0,,Node4.4,0|-2|-3|-2|-2|-3,偽,-2,-2.377540669,0.377540669,47.5,0,6,-0.5,5
Null,,,Node5.6,偽,-3,Node0,,Node4.3,0|-2|-3|-3|-3|-3,偽,-3,-3,0.377540669,47.5,0,6,-0.5,5
Null,Drill Down,,Node5.5,真,-4,Node0,,Node4.3,0|-2|-3|-3|-3|-4,偽,-3,-3.377540669,0.377540669,47.5,0,6,-0.5,5
Null,,,Node5.4,偽,-4,Node0,,Node4.2,0|-2|-3|-4|-4|-4,偽,-4,-4,0.377540669,47.5,0,6,-0.5,5
Null,Drill Down,,Node5.3,真,-5,Node0,,Node4.2,0|-2|-3|-4|-4|-5,偽,-4,-4.377540669,0.377540669,47.5,0,6,-0.5,5
Null,,,Node5.2,偽,-5,Node0,,Node4.1,0|-2|-3|-5|-5|-5,偽,-5,-5,0.377540669,47.5,0,6,-0.5,5
Null,Drill Down,,Node5.1,真,-6,Node0,,Node4.1,0|-2|-3|-5|-5|-6,偽,-5,-5.377540669,0.377540669,47.5,0,6,-0.5,5
Null,Drill Down,,Node4.4,真,-2,Node0,,Node3.4,0|-2|-3|-2|-2,偽,-2,-2,0.377540669,35.5,0,5,-0.5,4
Null,Drill Down,,Node4.3,真,-3,Node0,,Node3.3,0|-2|-3|-3|-3,偽,-3,-3,0.377540669,35.5,0,5,-0.5,4
Null,Drill Down,,Node4.2,真,-4,Node0,,Node3.2,0|-2|-3|-4|-4,偽,-4,-4,0.377540669,35.5,0,5,-0.5,4
Null,Drill Down,,Node4.1,真,-5,Node0,,Node3.1,0|-2|-3|-5|-5,偽,-5,-5,0.377540669,35.5,0,5,-0.5,4
Null,,,Node3.5,偽,-1,Node0,,Node2.1,0|-2|-3|-1,偽,-3,-2.244918662,0.377540669,23.5,0,4,-0.5,3
Null,Drill Down,,Node3.4,真,-2,Node0,,Node2.1,0|-2|-3|-2,偽,-3,-2.622459331,0.377540669,23.5,0,4,-0.5,3
Null,Drill Down,,Node3.3,真,-3,Node0,,Node2.1,0|-2|-3|-3,偽,-3,-3,0.377540669,23.5,0,4,-0.5,3
Null,Drill Down,,Node3.2,真,-4,Node0,,Node2.1,0|-2|-3|-4,偽,-3,-3.377540669,0.377540669,23.5,0,4,-0.5,3
Null,Drill Down,,Node3.1,真,-5,Node0,,Node2.1,0|-2|-3|-5,偽,-3,-3.755081338,0.377540669,23.5,0,4,-0.5,3
Null,,,Node2.2,偽,-2,Node0,,Node1.1,0|-2|-2,偽,-2,-2,0.377540669,11.5,0,3,-0.5,2
Null,Drill Down,,Node2.1,真,-3,Node0,,Node1.1,0|-2|-3,偽,-2,-2.377540669,0.377540669,11.5,0,3,-0.5,2
Null,,,Node1.5,偽,2,Node0,,Node0,0|2,真,0,0.755081338,0.377540669,-0.5,0,2,-0.5,1
Null,,,Node1.4,偽,1,Node0,,Node0,0|1,真,0,0.377540669,0.377540669,-0.5,0,2,-0.5,1
Null,,,Node1.3,偽,0,Node0,,Node0,0|0,真,0,0,0.377540669,-0.5,0,2,-0.5,1
Null,,,Node1.2,偽,-1,Node0,,Node0,0|-1,真,0,-0.377540669,0.377540669,-0.5,0,2,-0.5,1
Null,Drill Down,,Node1.1,真,-2,Node0,,Node0,0|-2,真,0,-0.755081338,0.377540669,-0.5,0,2,-0.5,1
Null,,,Node6.8,偽,-3,Node0,,Node5.7,0|-2|-3|-2|-2|-3|-3,偽,-3,-3,0.437823499,59.75,0,7,-0.25,6
Null,,,Node6.7,偽,-4,Node0,,Node5.7,0|-2|-3|-2|-2|-3|-4,偽,-3,-3.437823499,0.437823499,59.75,0,7,-0.25,6
Null,,,Node6.6,偽,-4,Node0,,Node5.5,0|-2|-3|-3|-3|-4|-4,偽,-4,-4,0.437823499,59.75,0,7,-0.25,6
Null,,,Node6.5,偽,-5,Node0,,Node5.5,0|-2|-3|-3|-3|-4|-5,偽,-4,-4.437823499,0.437823499,59.75,0,7,-0.25,6
Null,,,Node6.4,偽,-5,Node0,,Node5.3,0|-2|-3|-4|-4|-5|-5,偽,-5,-5,0.437823499,59.75,0,7,-0.25,6
Null,,,Node6.3,偽,-6,Node0,,Node5.3,0|-2|-3|-4|-4|-5|-6,偽,-5,-5.437823499,0.437823499,59.75,0,7,-0.25,6
